query_id,client_email,client_mobile,query_heading,query_description,status,date_raised,date_closed,is_open,valid_before_norm,normalized_mobile,valid_after_norm,query_created_time,query_closed_time,resolution_time_days,category,is_valid_email
Q3216,phillipthomas@example.net,2403440896,Login Issue,Login page taking too long to load.,Closed,2025-02-17,2025-02-27,False,False,2403440896,False,2025-02-17,2025-02-27,10.0,Login Issue,True
Q3217,mirandapeter@example.org,8983456867,Technical Support,Freezing during screen load.,Closed,2025-06-08,2025-06-09,False,True,8983456867,True,2025-06-08,2025-06-09,1.0,Technical Support,True
Q3218,shannon52@example.com,2624595415,Technical Support,Application showing version mismatch.,Closed,2025-04-19,2025-04-20,False,False,2624595415,False,2025-04-19,2025-04-20,1.0,Technical Support,True
Q3219,omcintosh@example.org,9086684958,Subscription Cancellation,Need proof of cancellation for records.,Closed,2025-05-25,2025-06-09,False,True,9086684958,True,2025-05-25,2025-06-09,15.0,Subscription Cancellation,True
Q3220,carolobrien@example.org,5331422470,Billing Problem,Charged extra on my last invoice.,Closed,2025-07-08,2025-07-09,False,False,5331422470,False,2025-07-08,2025-07-09,1.0,Billing Problem,True
Q3221,morasara@example.net,349279792,Login Issue,App logs me out automatically.,Closed,2025-05-20,2025-05-23,False,False,349279792,False,2025-05-20,2025-05-23,3.0,Login Issue,True
Q3222,joshua87@example.com,1570734124,Technical Support,Cannot upload files to cloud.,Closed,2025-04-26,2025-04-30,False,False,1570734124,False,2025-04-26,2025-04-30,4.0,Technical Support,True
Q3223,jonathanking@example.net,775398469,Feature Request,Can we have auto-save for drafts?,Closed,2025-03-20,2025-03-23,False,False,775398469,False,2025-03-20,2025-03-23,3.0,Feature Request,True
Q3224,josephperez@example.org,7874573087,Billing Problem,Late fee charged wrongly.,Closed,2025-03-17,2025-03-18,False,True,7874573087,True,2025-03-17,2025-03-18,1.0,Billing Problem,True
Q3225,becksusan@example.net,1172434727,Bug Report,Page crashes on click of ‘submit’.,Closed,2025-02-07,2025-02-15,False,False,1172434727,False,2025-02-07,2025-02-15,8.0,Bug Report,True
Q3226,ischultz@example.org,743581596,Data Export,Data export not matching preview.,Closed,2025-05-14,2025-05-20,False,False,743581596,False,2025-05-14,2025-05-20,6.0,Data Export,True
Q3227,andrewhendrix@example.net,1436249237,Payment Failure,Payment failed due to card error.,Closed,2025-06-06,2025-06-11,False,False,1436249237,False,2025-06-06,2025-06-11,5.0,Payment Failure,True
Q3228,tamara40@example.com,2312467578,Payment Failure,Need confirmation after retry.,Closed,2025-02-05,2025-02-06,False,False,2312467578,False,2025-02-05,2025-02-06,1.0,Payment Failure,True
Q3229,michelledunn@example.org,6373529342,Payment Failure,Bank transaction shows pending.,Closed,2025-07-12,2025-07-28,False,True,6373529342,True,2025-07-12,2025-07-28,16.0,Payment Failure,True
Q3230,porterchristopher@example.org,3088689273,Account Suspension,"Got auto-ban, never violated terms.",Closed,2025-05-15,2025-05-27,False,False,3088689273,False,2025-05-15,2025-05-27,12.0,Account Suspension,True
Q3231,elaine85@example.com,4070329372,Feature Request,Need voice assistant for dashboard.,Closed,2025-07-17,2025-07-29,False,False,4070329372,False,2025-07-17,2025-07-29,12.0,Feature Request,True
Q3232,ronald45@example.org,6539503379,Login Issue,Session expires immediately after login.,Closed,2025-04-25,2025-05-02,False,True,6539503379,True,2025-04-25,2025-05-02,7.0,Login Issue,True
Q3233,gloverbrenda@example.net,5206623940,Billing Problem,Late fee charged wrongly.,Closed,2025-07-13,2025-07-20,False,False,5206623940,False,2025-07-13,2025-07-20,7.0,Billing Problem,True
Q3234,brenda65@example.net,4416403450,Login Issue,Session expires immediately after login.,Closed,2025-03-26,2025-03-29,False,False,4416403450,False,2025-03-26,2025-03-29,3.0,Login Issue,True
Q3235,qriley@example.org,7695688673,Bug Report,Blank screen after form submission.,Closed,2025-02-22,2025-02-27,False,True,7695688673,True,2025-02-22,2025-02-27,5.0,Bug Report,True
Q3236,carriehenderson@example.com,1483288266,Payment Failure,EMI option not available anymore.,Closed,2025-06-24,2025-06-28,False,False,1483288266,False,2025-06-24,2025-06-28,4.0,Payment Failure,True
Q3237,taylorvanessa@example.net,2195500531,Account Suspension,Terms of use were unclear.,Closed,2025-07-18,2025-07-22,False,False,2195500531,False,2025-07-18,2025-07-22,4.0,Account Suspension,True
Q3238,bakerrussell@example.com,5113800218,Account Suspension,Account banned during payment process.,Closed,2025-05-25,2025-05-27,False,False,5113800218,False,2025-05-25,2025-05-27,2.0,Account Suspension,True
Q3239,traci94@example.com,7241411004,Feature Request,Multi-user role system would help.,Closed,2025-02-11,2025-02-12,False,True,7241411004,True,2025-02-11,2025-02-12,1.0,Feature Request,True
Q3240,dhall@example.net,6428936874,UI Feedback,Color scheme hard to read in sunlight.,Closed,2025-02-21,2025-03-04,False,True,6428936874,True,2025-02-21,2025-03-04,11.0,UI Feedback,True
Q3241,perezeric@example.net,2730270256,UI Feedback,Graphs too compressed on mobile view.,Closed,2025-05-05,2025-05-10,False,False,2730270256,False,2025-05-05,2025-05-10,5.0,UI Feedback,True
Q3242,douglasrivera@example.org,6440626043,Data Export,Exported PDF looks blank.,Closed,2025-05-08,2025-05-15,False,True,6440626043,True,2025-05-08,2025-05-15,7.0,Data Export,True
Q3243,blake59@example.com,1483483711,UI Feedback,Too many clicks to perform actions.,Closed,2025-04-22,2025-05-01,False,False,1483483711,False,2025-04-22,2025-05-01,9.0,UI Feedback,True
Q3244,agregory@example.com,8026417840,Bug Report,Exported file missing columns.,Closed,2025-02-09,2025-02-21,False,True,8026417840,True,2025-02-09,2025-02-21,12.0,Bug Report,True
Q3245,zcardenas@example.org,8074530103,Feature Request,Multi-user role system would help.,Closed,2025-06-07,2025-06-22,False,True,8074530103,True,2025-06-07,2025-06-22,15.0,Feature Request,True
Q3246,michael61@example.com,149584112,Feature Request,Can we have auto-save for drafts?,Closed,2025-03-28,2025-04-01,False,False,149584112,False,2025-03-28,2025-04-01,4.0,Feature Request,True
Q3247,scott48@example.com,9646871345,Payment Failure,Bank transaction shows pending.,Closed,2025-07-08,2025-07-10,False,True,9646871345,True,2025-07-08,2025-07-10,2.0,Payment Failure,True
Q3248,hartjohn@example.net,9221881537,Subscription Cancellation,Cannot downgrade before cancel.,Closed,2025-06-17,2025-06-19,False,True,9221881537,True,2025-06-17,2025-06-19,2.0,Subscription Cancellation,True
Q3249,yvonnereid@example.net,4036002954,Payment Failure,Card declined despite funds.,Closed,2025-05-11,2025-05-23,False,False,4036002954,False,2025-05-11,2025-05-23,12.0,Payment Failure,True
Q3250,ojefferson@example.org,917444184,Subscription Cancellation,Cancelled but dashboard shows active.,Closed,2025-06-25,2025-06-29,False,False,917444184,False,2025-06-25,2025-06-29,4.0,Subscription Cancellation,True
Q3251,tvalenzuela@example.org,118464465,Technical Support,Live chat not launching.,Closed,2025-05-17,2025-05-18,False,False,118464465,False,2025-05-17,2025-05-18,1.0,Technical Support,True
Q3252,allison72@example.com,2043813036,Login Issue,Login button is unresponsive.,Closed,2025-07-25,2025-07-28,False,False,2043813036,False,2025-07-25,2025-07-28,3.0,Login Issue,True
Q3253,amy48@example.org,9113334974,Data Export,Exported Excel has broken formatting.,Closed,2025-03-23,2025-03-26,False,True,9113334974,True,2025-03-23,2025-03-26,3.0,Data Export,True
Q3254,hbutler@example.com,6810376714,Login Issue,Account locked after failed attempts.,Closed,2025-06-10,2025-06-18,False,True,6810376714,True,2025-06-10,2025-06-18,8.0,Login Issue,True
Q3255,jefferycarrillo@example.org,8807100619,UI Feedback,Color scheme hard to read in sunlight.,Closed,2025-06-25,2025-07-05,False,True,8807100619,True,2025-06-25,2025-07-05,10.0,UI Feedback,True
Q3256,myerssteven@example.com,9735040076,UI Feedback,Error messages not clear enough.,Closed,2025-07-10,2025-07-11,False,True,9735040076,True,2025-07-10,2025-07-11,1.0,UI Feedback,True
Q3257,odonaldson@example.com,910223028,UI Feedback,Graphs too compressed on mobile view.,Closed,2025-04-24,2025-05-11,False,False,910223028,False,2025-04-24,2025-05-11,17.0,UI Feedback,True
Q3258,stephensonmichelle@example.com,7782056731,Subscription Cancellation,Want refund for unused days.,Closed,2025-03-22,2025-03-23,False,True,7782056731,True,2025-03-22,2025-03-23,1.0,Subscription Cancellation,True
Q3259,peterevans@example.com,6308117883,Subscription Cancellation,Need proof of cancellation for records.,Closed,2025-04-10,2025-04-11,False,True,6308117883,True,2025-04-10,2025-04-11,1.0,Subscription Cancellation,True
Q3260,meyernicholas@example.com,5180855311,Feature Request,Suggesting calendar integration.,Closed,2025-05-07,2025-05-10,False,False,5180855311,False,2025-05-07,2025-05-10,3.0,Feature Request,True
Q3261,ashleywatkins@example.com,4568794899,Account Suspension,Support says I’m blacklisted — why?,Closed,2025-04-29,2025-05-10,False,False,4568794899,False,2025-04-29,2025-05-10,11.0,Account Suspension,True
Q3262,amandarios@example.org,3906076895,Account Suspension,Terms of use were unclear.,Closed,2025-03-28,2025-04-05,False,False,3906076895,False,2025-03-28,2025-04-05,8.0,Account Suspension,True
Q3263,margaretcollins@example.com,1646201268,Technical Support,Error 500 on accessing dashboard.,Closed,2025-07-13,2025-07-19,False,False,1646201268,False,2025-07-13,2025-07-19,6.0,Technical Support,True
Q3264,robert12@example.org,7854745181,Billing Problem,Late fee charged wrongly.,Closed,2025-02-22,2025-02-24,False,True,7854745181,True,2025-02-22,2025-02-24,2.0,Billing Problem,True
Q3265,linda06@example.org,9012629007,Account Suspension,How do I appeal a suspension?,Closed,2025-07-08,2025-07-10,False,True,9012629007,True,2025-07-08,2025-07-10,2.0,Account Suspension,True
Q3266,cathysmith@example.com,6600282558,Data Export,Can’t schedule data export.,Closed,2025-03-21,2025-03-23,False,True,6600282558,True,2025-03-21,2025-03-23,2.0,Data Export,True
Q3267,whitney00@example.com,3222877271,Feature Request,Can we have auto-save for drafts?,Closed,2025-05-04,2025-05-17,False,False,3222877271,False,2025-05-04,2025-05-17,13.0,Feature Request,True
Q3268,justinharrington@example.com,1475560109,Login Issue,Redirect loop after logging in.,Closed,2025-04-09,2025-04-11,False,False,1475560109,False,2025-04-09,2025-04-11,2.0,Login Issue,True
Q3269,allisonchris@example.net,5682042290,Bug Report,Dropdown not loading values.,Closed,2025-03-15,2025-03-21,False,False,5682042290,False,2025-03-15,2025-03-21,6.0,Bug Report,True
Q3270,cody77@example.net,8545314481,Feature Request,Requesting PDF report generation.,Closed,2025-02-17,2025-02-22,False,True,8545314481,True,2025-02-17,2025-02-22,5.0,Feature Request,True
Q3271,mahoneydavid@example.net,7406241785,Data Export,Can’t schedule data export.,Closed,2025-04-06,2025-04-07,False,True,7406241785,True,2025-04-06,2025-04-07,1.0,Data Export,True
Q3272,zwalker@example.com,8285116388,Billing Problem,Billing cycle was reset unexpectedly.,Closed,2025-06-30,2025-07-02,False,True,8285116388,True,2025-06-30,2025-07-02,2.0,Billing Problem,True
Q3273,vincentmorris@example.com,7081486731,Bug Report,Reports section not opening.,Closed,2025-04-04,2025-04-09,False,True,7081486731,True,2025-04-04,2025-04-09,5.0,Bug Report,True
Q3274,joshua82@example.org,9924126528,UI Feedback,Dropdowns too close together.,Closed,2025-05-27,2025-05-29,False,True,9924126528,True,2025-05-27,2025-05-29,2.0,UI Feedback,True
Q3275,bbennett@example.org,271746568,Bug Report,Dropdown not loading values.,Opened,2025-02-04,,True,False,271746568,False,2025-02-04,,,Bug Report,True
Q3276,michele10@example.net,6621687829,UI Feedback,Icons not intuitive.,Closed,2025-04-04,2025-04-05,False,True,6621687829,True,2025-04-04,2025-04-05,1.0,UI Feedback,True
Q3277,theresa78@example.org,7333353893,Subscription Cancellation,Cancelled but dashboard shows active.,Closed,2025-07-23,2025-07-24,False,True,7333353893,True,2025-07-23,2025-07-24,1.0,Subscription Cancellation,True
Q3278,michael52@example.org,1994446223,Account Suspension,My account was suspended without notice.,Closed,2025-03-12,2025-03-26,False,False,1994446223,False,2025-03-12,2025-03-26,14.0,Account Suspension,True
Q3279,ashley63@example.com,8868792640,Login Issue,Login page taking too long to load.,Closed,2025-05-26,2025-06-01,False,True,8868792640,True,2025-05-26,2025-06-01,6.0,Login Issue,True
Q3280,owensjacob@example.com,1421935787,Login Issue,Login working on browser but not app.,Closed,2025-06-24,2025-07-02,False,False,1421935787,False,2025-06-24,2025-07-02,8.0,Login Issue,True
Q3281,adamscharles@example.org,7776897882,Bug Report,Sidebar collapses on scroll.,Closed,2025-05-04,2025-05-05,False,True,7776897882,True,2025-05-04,2025-05-05,1.0,Bug Report,True
Q3282,tjones@example.org,8586367692,Payment Failure,Promo code not working during payment.,Closed,2025-06-19,2025-06-23,False,True,8586367692,True,2025-06-19,2025-06-23,4.0,Payment Failure,True
Q3283,kelsey50@example.net,2905860946,Payment Failure,Didn’t receive invoice after payment.,Closed,2025-03-04,2025-03-07,False,False,2905860946,False,2025-03-04,2025-03-07,3.0,Payment Failure,True
Q3284,montgomerylouis@example.net,526051883,Subscription Cancellation,"Didn’t mean to cancel, can I undo?",Closed,2025-07-16,2025-07-24,False,False,526051883,False,2025-07-16,2025-07-24,8.0,Subscription Cancellation,True
Q3285,narcher@example.org,3957732987,Billing Problem,Promo code was not applied.,Closed,2025-07-24,2025-07-29,False,False,3957732987,False,2025-07-24,2025-07-29,5.0,Billing Problem,True
Q3286,yperry@example.net,9228865705,Data Export,Export button missing from UI.,Closed,2025-04-11,2025-04-16,False,True,9228865705,True,2025-04-11,2025-04-16,5.0,Data Export,True
Q3287,samuel02@example.org,9338965500,Data Export,Exported Excel has broken formatting.,Closed,2025-07-22,2025-07-23,False,True,9338965500,True,2025-07-22,2025-07-23,1.0,Data Export,True
Q3288,bettybutler@example.com,1740055833,Payment Failure,Payment failed due to card error.,Closed,2025-03-15,2025-03-21,False,False,1740055833,False,2025-03-15,2025-03-21,6.0,Payment Failure,True
Q3289,megan81@example.com,2381851201,Subscription Cancellation,Data wiped immediately after cancel.,Closed,2025-06-22,2025-06-24,False,False,2381851201,False,2025-06-22,2025-06-24,2.0,Subscription Cancellation,True
Q3290,luis92@example.org,4749524413,Subscription Cancellation,App locked after cancellation.,Closed,2025-05-23,2025-06-01,False,False,4749524413,False,2025-05-23,2025-06-01,9.0,Subscription Cancellation,True
Q3291,michael63@example.com,2029643481,Payment Failure,Need confirmation after retry.,Closed,2025-02-03,2025-02-07,False,False,2029643481,False,2025-02-03,2025-02-07,4.0,Payment Failure,True
Q3292,kevin31@example.net,166062228,Account Suspension,Need clarification on temporary lockout.,Closed,2025-07-12,2025-07-15,False,False,166062228,False,2025-07-12,2025-07-15,3.0,Account Suspension,True
Q3293,mark90@example.net,7083243043,Login Issue,App logs me out automatically.,Closed,2025-04-25,2025-04-26,False,True,7083243043,True,2025-04-25,2025-04-26,1.0,Login Issue,True
Q3294,brownlogan@example.net,1417442558,Account Suspension,Got a warning mail I don’t understand.,Closed,2025-05-21,2025-05-31,False,False,1417442558,False,2025-05-21,2025-05-31,10.0,Account Suspension,True
Q3295,brucepark@example.net,7207686824,UI Feedback,Dark mode missing in login.,Closed,2025-07-07,2025-07-08,False,True,7207686824,True,2025-07-07,2025-07-08,1.0,UI Feedback,True
Q3296,zmichael@example.net,983245586,Billing Problem,Duplicate transaction found.,Closed,2025-05-31,2025-06-07,False,False,983245586,False,2025-05-31,2025-06-07,7.0,Billing Problem,True
Q3297,smithedward@example.com,4043800099,Subscription Cancellation,Auto-renew not turned off.,Closed,2025-06-07,2025-06-21,False,False,4043800099,False,2025-06-07,2025-06-21,14.0,Subscription Cancellation,True
Q3298,alicerios@example.org,3434630332,Login Issue,Cannot log in on mobile app.,Closed,2025-06-21,2025-06-22,False,False,3434630332,False,2025-06-21,2025-06-22,1.0,Login Issue,True
Q3299,lisaromero@example.com,2568697617,Login Issue,Seeing 'invalid session token' error.,Closed,2025-03-05,2025-03-06,False,False,2568697617,False,2025-03-05,2025-03-06,1.0,Login Issue,True
Q3300,jamescarpenter@example.com,2226484314,Billing Problem,Promo code was not applied.,Closed,2025-07-16,2025-07-29,False,False,2226484314,False,2025-07-16,2025-07-29,13.0,Billing Problem,True
